"index","MID","title","year","rating","num_votes"
"2216","tt0230991","Zabardast","1985","5.5","67"
"2217","tt0449447","Zameer","2005","3.0","288"
"2218","tt3483596","O Teri","2014","3.5","506"
"2219","tt1669648","Kshay","2011","6.9","275"
"2220","tt0362798","Kasam Paida Karne Wale Ki","1984","6.3","95"
"2221","tt1368453","Chargesheet","2011","6.3","81"
"2222","tt0454481","James","2005","3.7","303"
"2223","tt5359624","Crd","2016","7.5","51"
"2224","tt0104548","Jeevan Ek Sanghursh","1990","4.9","134"
"2225","tt0995840","Aap Kaa Surroor: The Moviee - The Real Luv Story","2007","2.3","1518"
"2226","tt1189006","Toonpur Ka Superrhero","2010","4.3","572"
"2227","tt0080653","Dostana","1980","6.8","787"
"2228","tt5439424","Railway Children","2016","8.1","126"
"2229","tt0170704","Train to Pakistan","1998","6.9","216"
"2230","tt1234250","Mehbooba","2008","3.6","295"
"2231","tt0301250","Tera Mera Saath Rahen","2001","5.0","266"
"2232","tt0044761","Jaal","1952","7.5","87"
"2233","tt0366761","Meenaxi: Tale of 3 Cities","2004","6.3","277"
"2234","tt0077226","Besharam","1978","6.2","77"
"2235","tt0368233","Sahasa Veerudu Sagara Kanya","1996","6.2","123"
"2236","tt0262714","Pyaasa Sawan","1981","7.7","54"
"2237","tt0044527","Daag","1952","6.9","132"
"2238","tt0178195","Aap Ke Deewane","1980","5.7","166"
"2239","tt0317699","Ekka Raja Rani","1994","5.3","55"
"2240","tt0377131","Raghu Romeo","2003","7.0","571"
"2241","tt2356959","Ajab Gazabb Love","2012","4.2","475"
"2242","tt0457940","Home Delivery: Aapko... Ghar Tak","2005","3.4","525"
"2243","tt0207415","Doli Saja Ke Rakhna","1998","6.3","402"
"2244","tt1612611","Phoonk 2","2010","3.3","447"
"2245","tt1176911","Quick Gun Murugun: Misadventures of an Indian Cowboy","2009","6.0","741"
"2246","tt0119721","Mrityudaata","1997","2.5","333"
"2247","tt0444913","Tango Charlie","2005","6.0","1365"
"2248","tt0284083","Ek Rishtaa: The Bond of Love","2001","5.4","1376"
"2249","tt2193145","Maharana Pratap: The First Freedom Fighter","2012","8.1","90"
"2250","tt0475735","Super","2005","5.1","511"
"2251","tt0109391","Chaand Kaa Tukdaa","1994","3.9","350"
"2252","tt0469027","Bangaram","2006","4.8","673"
"2253","tt0290258","Paandav","1995","5.5","508"
"2254","tt0449389","Shaadi No. 1","2005","3.6","746"
"2255","tt1083447","Buddha Mar Gaya","2007","2.5","316"
"2256","tt5130348","Love Shagun","2016","5.8","88"
"2257","tt0814295","Rocky","2006","4.1","286"
"2258","tt0885398","Anamika: The Untold Story","2008","3.3","229"
"2259","tt0216067","Parichay","1972","7.6","711"
"2260","tt0046703","Amar","1954","6.9","126"
"2261","tt1176960","One Two Three","2008","5.2","2123"
"2262","tt0082594","Kaalia","1981","6.9","1057"
"2263","tt0310254","Tumko Na Bhool Paayenge","2002","5.6","2213"
"2264","tt5780570","A Scandall","2016","4.5","94"
"2265","tt0079584","Mr. Natwarlal","1979","6.6","1181"
"2266","tt0056052","Half Ticket","1962","7.5","399"
"2267","tt1656171","Dam999","2011","3.7","884"
"2268","tt0077596","Ganga Ki Saugand","1978","5.9","101"
"2269","tt0275608","Pyaar Mein Kabhi Kabhi...","1999","4.5","145"
"2270","tt0435390","Shukriya: Till Death Do Us Apart","2004","5.5","125"
"2271","tt3826186","Jaanisaar","2015","6.7","98"
"2272","tt0071730","Kunwara Baap","1974","7.2","309"
"2273","tt0158845","Pati Patni Aur Woh","1978","7.1","274"
"2274","tt0283005","Sri Shirdi Saibaba Mahathyam","1986","7.7","75"
"2275","tt0158074","Patita","1953","7.9","54"
"2276","tt0779768","Teesri Aankh: The Hidden Camera","2006","2.7","257"
"2277","tt2198101","Peddlers","2012","7.2","71"
"2278","tt0158092","Piya Ka Ghar","1972","6.8","150"
"2279","tt1980970","Gandhi to Hitler","2011","2.7","181"
"2280","tt1582637","Varudu","2010","3.7","745"
"2281","tt0845535","Shakalaka Boom Boom","2007","2.6","485"
"2282","tt0232734","Sunny","1984","5.6","104"
"2283","tt0215902","Kinara","1977","6.8","100"
"2284","tt0121232","Dulaara","1994","4.7","214"
"2285","tt0168516","Biwi Ho To Aisi","1988","6.0","652"
"2286","tt0246729","Khiladiyon Ka Khiladi","1996","6.4","5171"
"2287","tt0896934","Gafla","2006","7.1","347"
"2288","tt0058759","Yaadein","1964","7.2","60"
"2289","tt0080343","Albert Pinto Ko Gussa Kyon Ata Hai","1980","7.5","341"
"2290","tt0216019","Namkeen","1982","7.7","321"
"2291","tt0324217","Thanga Magan","1983","6.6","88"
"2292","tt2224254","3 Bachelors","2012","3.4","148"
"2293","tt0300980","Baseraa","1981","6.9","104"
"2294","tt1340778","I Am 24","2010","6.7","1130"
"2295","tt0816657","Speed","2007","2.9","464"
"2296","tt0392950","Ishq Hai Tumse","2004","3.3","134"
"2297","tt0093293","Jalwa","1987","6.8","117"
"2298","tt0086170","Rang Birangi","1983","7.3","374"
"2299","tt0150251","Daag: A Poem of Love","1973","7.0","345"
"2300","tt0497573","Sandai Kozhi","2005","6.8","361"
"2301","tt0252277","Bichhoo","2000","4.6","1652"
"2302","tt1537032","Kanthaswamy","2009","5.0","1294"
"2303","tt0206067","Kachche Dhaage","1999","6.0","1177"
"2304","tt4707940","Miss Tanakpur Haazir Ho","2015","5.3","288"
"2305","tt0397551","My Bollywood Bride","2006","4.7","592"
"2306","tt2261829","Marry Me - Aber bitte auf Indisch","2015","5.1","80"
"2307","tt1314367","Ru-Ba-Ru","2008","5.5","217"
"2308","tt2402131","Kismet Love Paisa Dilli","2012","4.4","522"
"2309","tt0070097","Gehri Chaal","1973","5.9","99"
"2310","tt0264415","Bhairava Dweepam","1994","7.7","399"
"2311","tt0140784","Aakhri Khat","1966","7.2","100"
"2312","tt0089959","Sanjog","1985","7.1","61"
"2313","tt0348521","Aapko Pehle Bhi Kahin Dekha Hai","2003","4.9","207"
"2314","tt0072026","Prem Nagar","1974","7.2","83"
"2315","tt0053629","Bombai Ka Babu","1960","7.1","115"
"2316","tt3777164","Chauranga","2014","6.6","277"
"2317","tt2400377","Kaksparsh","2012","7.8","667"
"2318","tt0304204","Isi Ka Naam Zindagi","1992","6.0","537"
"2319","tt0186871","Bhagwaan Dada","1986","4.6","146"
"2320","tt0286907","Qila","1998","5.6","86"
"2321","tt0069711","Anamika","1973","7.1","238"
"2322","tt0947037","Ladies Tailor","2006","3.6","103"
"2323","tt0367921","Kahani Kismat Ki","1973","6.1","68"
"2324","tt0099651","Ghar Ho To Aisa","1990","5.9","265"
"2325","tt4272420","Kuch Kuch Locha Hai","2015","2.6","672"
"2326","tt0111308","Suhaag","1994","6.1","1515"
"2327","tt0214178","Sooryavansham","1999","6.2","2183"
"2328","tt0156663","Kabzaa","1988","6.2","136"
"2329","tt0141135","Gopi","1970","6.8","153"
"2330","tt1575640","Narasimha Nayudu","2001","7.1","400"
"2331","tt0359135","Dus Numbri","1976","6.0","89"
"2332","tt0215196","Split Wide Open","1999","6.4","212"
"2333","tt0221982","Gaja Gamini","2000","5.2","674"
"2334","tt1740092","Chitkabrey","2011","4.1","123"
"2335","tt0156641","Jeevan Mrityu","1970","7.1","153"
"2336","tt1633212","Kajraare","2010","3.0","354"
"2337","tt4010306","Jigariyaa","2014","4.9","284"
"2338","tt0489560","Shaadi Se Pehle","2006","4.1","669"
"2339","tt0395453","Anubhav","1986","6.4","154"
"2340","tt1238735","Dhoom Dadakka","2008","3.5","74"
"2341","tt0172534","Hameshaa","1997","5.4","523"
"2342","tt0137958","Mirza Ghalib","1954","7.7","88"
"2343","tt0154591","Hindustan Ki Kasam","1973","6.4","108"
"2344","tt0099080","Baaghi: A Rebel for Love","1990","5.9","936"
"2345","tt0070935","Yaadon Ki Baaraat","1973","7.4","1681"
"2346","tt1753640","Crook: It's Good to Be Bad","2010","5.1","1597"
"2347","tt4857886","Do Lafzon Ki Kahani","2016","6.5","1120"
"2348","tt0270321","Dr. Babasaheb Ambedkar","2000","8.3","680"
"2349","tt0374848","Main Madhuri Dixit Banna Chahti Hoon!","2003","6.1","483"
"2350","tt0097640","Kala Bazaar","1989","5.6","163"
"2351","tt0074503","An Evening in Paris","1967","6.9","238"
"2352","tt0156585","Gunaah","1993","5.0","59"
"2353","tt0156258","Aavishkar","1974","7.1","148"
"2354","tt0449189","Banaras","2006","6.2","294"
"2355","tt0845529","Risk","2007","6.7","502"
"2356","tt0391274","Kismat","2004","3.8","389"
"2357","tt1577050","Fired","2010","4.7","197"
"2358","tt0984122","Swami","2007","7.1","317"
"2359","tt0220596","Khauff","2000","4.6","309"
"2360","tt0315319","Boxer","1984","6.1","108"
"2361","tt2236494","Shudra the Rising","2012","6.9","183"
"2362","tt0156256","Aaj","1987","7.1","251"
"2363","tt1696191","Tere Mere Phere","2011","5.3","238"
"2364","tt0364530","Mr. Romeo","1996","5.4","129"
"2365","tt0102706","Prem Qaidi","1991","2.2","111"
"2366","tt0444915","Tathastu","2006","4.5","376"
"2367","tt1437367","Thanks Maa","2009","7.9","660"
"2368","tt0298606","Yeh Teraa Ghar Yeh Meraa Ghar","2001","5.7","671"
"2369","tt1363125","Naughty @ 40","2011","2.6","261"
"2370","tt0449159","15 Park Avenue","2005","7.2","935"
"2371","tt0097264","Eeshwar","1989","7.3","403"
"2372","tt1454461","Ek: The Power of One","2009","5.0","264"
"2373","tt2100543","Hum Hai Raahi CAR Ke","2013","3.2","132"
"2374","tt0151156","Jugnu","1947","7.5","60"
"2375","tt0215900","Khushboo","1975","7.1","195"
"2376","tt1172587","Delhi Safari","2012","5.7","1429"
"2377","tt0110280","Krantiveer","1994","7.4","1573"
"2378","tt0097812","Main Azaad Hoon","1989","7.3","623"
"2379","tt4610308","Ishqedarriyaan","2015","5.0","125"
"2380","tt0046427","Thunder in the East","1953","6.5","228"
"2381","tt1095421","Ramchand Pakistani","2008","7.6","1157"
"2382","tt0215245","Thakshak","1999","6.0","500"
"2383","tt0298078","Navrang","1959","6.5","112"
"2384","tt0063540","Sunghursh","1968","7.2","72"
"2385","tt1169841","Return of Hanuman","2007","7.0","436"
"2386","tt0290179","Dil Ki Baazi","1993","6.4","441"
"2387","tt1659205","Harud","2010","6.6","185"
"2388","tt1738293","Khichdi: The Movie","2010","7.2","1609"
"2389","tt0126234","Chamatkar","1992","6.7","5084"
"2390","tt3431714","Mastram","2013","4.8","399"
"2391","tt0470398","Kasak","2005","4.7","53"
"2392","tt0245494","Teesri Aankh","1982","6.8","61"
"2393","tt0300160","Maalamaal","1988","7.0","318"
"2394","tt0148353","Jeene Ki Raah","1969","7.1","58"
"2395","tt1206283","Black & White","2008","6.2","528"
"2396","tt0165610","Agent Vinod","1977","5.9","66"
"2397","tt0281656","Bhopal Express","1999","7.2","346"
"2398","tt0095300","Hifazat","1987","5.4","118"
"2399","tt1170411","Victory","2009","3.8","414"
"2400","tt0076177","Immaan Dharam","1977","5.6","141"
"2401","tt0447301","The Memsahib","2006","6.5","79"
"2402","tt0137349","Albela","1951","6.6","58"
"2403","tt2365873","Kevi Rite Jaish","2012","8.1","775"
"2404","tt1772332","Pappu Can't Dance Saala","2010","6.5","384"
"2405","tt0286503","Betaabi","1997","4.9","76"
"2406","tt0067421","Mere Apne","1971","7.6","426"
"2407","tt0376158","Sar Utha Ke Jiyo","1998","2.7","121"
"2408","tt0158579","Dastaan","1972","7.2","81"
"2409","tt0246254","State Rowdy","1989","7.5","83"
"2410","tt0454391","Antarmahal: Views of the Inner Chamber","2005","7.1","414"
"2411","tt0206238","Raaz","1967","7.0","93"
"2412","tt1242843","Contract","2008","4.3","203"
"2413","tt0814012","Anuranan","2006","6.7","297"
"2414","tt2191641","Chaar Din Ki Chandni","2012","4.4","362"
"2415","tt0485466","Jawani Diwani: A Youthful Joyride","2006","2.9","416"
"2416","tt0081968","36 Chowringhee Lane","1981","7.6","334"
"2417","tt0154390","Des Pardes","1978","7.1","126"
"2418","tt0272607","Farz","2001","4.3","355"
"2419","tt0070637","Saudagar","1973","7.2","622"
"2420","tt0079386","Kaala Patthar","1979","7.7","1793"
"2421","tt0338477","Talaash: The Hunt Begins...","2003","5.1","1260"
"2422","tt0437182","Family: Ties of Blood","2006","5.7","1696"
"2423","tt0087886","Paroma","1984","6.7","130"
"2424","tt0497620","Fun: Can Be Dangerous Sometimes","2005","3.3","65"
"2425","tt0239244","Ashanti","1982","7.0","86"
"2426","tt0193246","Jaan Se Pyaara","1992","6.1","80"
"2427","tt0093263","Insaaf","1987","7.0","52"
"2428","tt1287847","Mukhbiir","2008","6.9","351"
"2429","tt0085138","Adi Shankaracharya","1983","7.4","193"
"2430","tt2339549","Maximum","2012","4.9","183"
"2431","tt0089382","Joshilaay","1989","5.7","217"
"2432","tt3095238","Utopia","2015","6.5","70"
"2433","tt0172646","Karz Chukana Hai","1991","5.6","67"
"2434","tt0458017","Mixed Doubles","2006","6.5","595"
"2435","tt0102201","Khoon Ka Karz","1991","5.0","62"
"2436","tt1538210","Aao Wish Karein","2009","5.3","531"
"2437","tt0206240","Raja Rani","1973","6.7","74"
"2438","tt2175671","Ghost","2012","2.3","203"
"2439","tt0409724","Bardaasht","2004","6.1","494"
"2440","tt6016672","Mirza Juuliet","2017","5.0","82"
"2441","tt2554042","Maazii","2013","6.8","61"
"2442","tt0255543","Raja Ko Rani Se Pyar Ho Gaya","2000","3.3","66"
"2443","tt1814683","Diary of a Butterfly","2012","3.5","79"
"2444","tt1740670","Dus Tola","2010","6.9","265"
"2445","tt1372694","Gumnaam: The Mystery","2008","3.5","68"
"2446","tt1625856","Badrinath","2011","4.4","1399"
"2447","tt1582519","Khaleja","2010","7.6","6972"
"2448","tt0173081","Pyaar To Hona Hi Tha","1998","6.7","2480"
"2449","tt0113822","Milan","1995","5.5","68"
"2450","tt0073924","Zameer","1975","6.1","271"
"2451","tt0387164","Dhoop","2003","7.2","214"
"2452","tt1946280","Noukadubi","2011","7.6","597"
"2453","tt0296705","Kayda Kanoon","1993","6.3","461"
"2454","tt1260689","Summer 2007","2008","6.3","219"
"2455","tt0177505","Aakhri Adaalat","1988","5.4","56"
"2456","tt5008256","Saanjh","2017","8.6","116"
"2457","tt0319121","Bulundi","1981","7.0","77"
"2458","tt1327833","Sorry Bhai!","2008","6.1","990"
"2459","tt6346954","Shor Se Shuruaat","2016","6.7","118"
"2460","tt0495111","The Forest","2009","6.2","98"
"2461","tt0335592","Pyaasa","2002","3.5","84"
"2462","tt1024839","De Taali","2008","4.0","710"
"2463","tt6189880","Alif","2017","6.7","116"
"2464","tt0348172","Tehzeeb","2003","6.1","459"
"2465","tt0178218","Abhinetri","1970","6.8","51"
"2466","tt0105007","Nishchaiy","1992","4.2","288"
"2467","tt0270219","Baat Ban Jaye","1986","6.4","130"
"2468","tt0229952","Aaye Din Bahar Ke","1966","7.3","78"
"2469","tt0215338","Vishwanath","1978","6.5","107"
"2470","tt0454314","Vivekananda","1994","7.0","109"
"2471","tt0989725","Undertrial","2007","6.5","199"
"2472","tt0371747","Itni Si Baat","1981","6.9","52"
"2473","tt1292642","Allah Ke Banday","2010","6.3","279"
"2474","tt0439872","Wajahh: A Reason to Kill","2004","4.1","58"
"2475","tt1372304","Wafaa","2008","3.8","64"
"2476","tt0073236","Khel Khel Mein","1975","7.5","302"
"2477","tt0349679","Khwahish","2003","4.2","184"
"2478","tt0251395","Shapath","1997","5.6","69"
"2479","tt0418880","Mere Jeevan Saathi","2006","4.1","810"
"2480","tt0084324","Meri Jung","1985","7.3","878"
"2481","tt1218345","Dil Kabaddi","2008","5.8","611"
"2482","tt3426144","Babloo Happy Hai","2014","6.9","72"
"2483","tt5216810","Bollywood Diaries","2016","6.0","228"
"2484","tt0118578","Albela","2001","3.6","629"
"2485","tt0110177","Jai Kishen","1994","5.9","572"
"2486","tt0317117","Bade Dil Wala","1983","5.9","80"
"2487","tt0080638","Do Aur Do Paanch","1980","7.1","845"
"2488","tt1286766","Fatso!","2012","5.6","288"
"2489","tt0322936","Kehtaa Hai Dil Baar Baar","2002","4.8","164"
"2490","tt0028217","Sant Tukaram","1936","6.8","191"
"2491","tt0060310","Dil Diya Dard Liya","1966","6.8","88"
"2492","tt0371558","Bairaag","1976","7.0","75"
"2493","tt0139157","Dil Ek Mandir","1963","7.0","110"
"2494","tt0148841","Shikar","1968","7.1","78"
"2495","tt0186838","Aulad","1987","6.6","84"
"2496","tt0175450","Apradh","1972","7.2","53"
"2497","tt1620697","Bhavnao Ko Samjho","2010","4.1","63"
"2498","tt0323546","Paayum Puli","1983","6.9","106"
"2499","tt0482541","The Lookalike","2006","4.1","162"
"2500","tt0102846","Saugandh","1991","6.9","794"
"2501","tt0091328","Karma","1986","7.3","1552"
"2502","tt2130242","Tere Naal Love Ho Gaya","2012","5.8","3714"
"2503","tt6246170","Chaar Sahibzaade 2: Rise of Banda Singh Bahadur","2016","8.4","475"
"2504","tt0053319","Sujata","1960","7.4","253"
"2505","tt4921860","MSG 2 the Messenger","2015","7.2","8366"
"2506","tt0157320","Apne Paraye","1980","6.8","128"
"2507","tt0178392","Droh Kaal","1994","7.7","321"
"2508","tt0102148","Jamai Raja","1990","5.4","449"
"2509","tt0461209","Ek Khiladi Ek Haseena","2005","5.9","537"
"2510","tt0158768","Mazdoor","1983","6.7","76"
"2511","tt3411076","1:13:7 Ek Tera Saath","2016","5.8","53"
"2512","tt0156691","'Kaash'","1987","6.5","153"
"2513","tt0233464","Clerk","1989","2.4","100"
"2514","tt0273164","Daman: A Victim of Marital Violence","2001","5.7","74"
"2515","tt0107820","Phool","1993","5.2","83"
"2516","tt0067742","Sharmeelee","1971","6.9","118"
"2517","tt0084840","Umbartha","1982","6.8","108"
"2518","tt0402607","Tum: A Dangerous Obsession","2004","2.5","159"
"2519","tt0108023","Sahibaan","1993","5.5","149"
"2520","tt0158449","Aadmi Aur Insaan","1969","6.7","111"
"2521","tt0259996","Ek Hi Bhool","1981","5.8","116"
"2522","tt0100401","Pratibandh","1990","6.3","104"
"2523","tt0341639","Vishwasghaat","1996","5.6","58"
"2524","tt1887763","Haunted - 3D","2011","6.2","1798"
"2525","tt0326983","Jaani Dushman: Ek Anokhi Kahani","2002","2.9","2550"
"2526","tt0118525","...Aur Pyaar Ho Gaya","1997","4.7","719"
"2527","tt0247911","Aap Mujhe Achche Lagne Lage","2002","3.2","2016"
"2528","tt0102835","Sanam Bewafa","1991","5.5","814"
"2529","tt0341458","Maseeha","2002","4.2","61"
"2530","tt0329620","Soch","2002","4.5","69"
"2531","tt0067636","Pyar Ki Kahani","1971","6.3","65"
"2532","tt3257168","Shorts","2013","6.5","406"
"2533","tt0052736","Dhool Ka Phool","1959","6.9","123"
"2534","tt0338855","Chhote Sarkar","1996","4.8","189"
"2535","tt1673411","Kushti","2010","4.3","136"
"2536","tt0087492","Jaag Utha Insan","1984","6.2","52"
"2537","tt0359169","Do Qaidi","1989","5.4","80"
"2538","tt0359324","Gharana","1989","5.7","51"
"2539","tt3037260","The Good Road","2013","6.3","508"
"2540","tt1241334","Saas Bahu Aur Sensex","2008","5.2","92"
"2541","tt0154620","Hum Naujawan","1985","5.3","62"
"2542","tt1939654","Bheja Fry 2","2011","4.7","1128"
"2543","tt0231469","Do Badan","1966","7.3","69"
"2544","tt0050829","Paying Guest","1957","7.1","177"
"2545","tt0358302","Zalzala","1988","6.0","63"
"2546","tt0101437","Beta","1992","6.3","1593"
"2547","tt0286724","Itihaas","1997","3.4","239"
"2548","tt0373935","Jaisi Karni Waisi Bharni","1989","5.7","163"
"2549","tt0085165","Andhaa Kaanoon","1983","6.2","548"
"2550","tt1582601","Seetharamula Kalyanam Lankalo","2010","4.6","91"
"2551","tt0358020","Phir Wohi Raat","1980","7.1","60"
"2552","tt0147843","Anokhi Raat","1968","7.4","70"
"2553","tt2185084","From Sydney with Love","2012","6.3","66"
"2554","tt0273045","2001: Do Hazaar Ek","1998","4.0","96"
"2555","tt0187108","Guru","1980","7.2","435"
"2556","tt0483701","Karma, Confessions and Holi","2009","3.1","113"
"2557","tt0785004","Just Married: Marriage Was Only the Beginning!","2007","5.5","411"
"2558","tt3847072","Ekkees Toppon Ki Salaami","2014","6.1","462"
"2559","tt0130991","Sangdil","1952","7.4","70"
"2560","tt0246825","Om Dar-B-Dar","1988","7.3","262"
"2561","tt0053708","Chhalia","1960","7.5","166"
"2562","tt0135393","Dhaal: The Battle of Law Against Law","1997","5.3","55"
"2563","tt0239448","Haath Ki Safai","1974","6.7","86"
"2564","tt0268416","Lalkar The Challenge","1972","7.2","92"
"2565","tt0097642","Kanoon Apna Apna","1989","5.6","110"
"2566","tt7856176","Shaadi Teri Bajayenge Hum Band","2018","5.3","164"
"2567","tt0254683","Phool Aur Kaante","1991","5.9","1095"
"2568","tt0149568","Aa Ab Laut Chalen","1999","5.5","1386"
"2569","tt0286593","Diljale","1996","5.8","1299"
"2570","tt0096896","Batwara","1989","6.5","152"
"2571","tt0266260","Arjun","1985","7.2","696"
"2572","tt0135515","Krishna","1996","4.6","244"
"2573","tt0268131","Alag Alag","1985","6.5","68"
"2574","tt0130197","Prithvi","1997","5.5","84"
"2575","tt0273681","Insaniyat","1955","7.3","59"
